Pressure (mbar),Distance Cycle 1 (mm),Distance Cycle 2 (mm),Distance Cycle 3 (mm),Distance Cycle 4 (mm),Distance Cycle 5 (mm),Load Cycle 1 (kg),Load Cycle 2 (kg),Load Cycle 3 (kg),Load Cycle 4 (kg),Load Cycle 5 (kg)
4100.0,165.0,165.0,164.0,165.0,165.0,42.71151885830785,42.60958205912334,42.813455657492355,42.60958205912334,42.71151885830785
4000.0,161.0,161.0,161.0,161.0,161.0,42.71151885830785,42.813455657492355,42.60958205912334,42.71151885830785,42.60958205912334
3900.0,157.0,157.0,157.0,157.0,157.0,42.60958205912334,42.813455657492355,42.71151885830785,42.71151885830785,42.71151885830785
3800.0,153.0,153.0,153.0,153.0,153.0,42.813455657492355,42.813455657492355,42.71151885830785,42.813455657492355,42.71151885830785
3700.0,149.0,149.0,149.0,149.0,149.0,42.71151885830785,42.71151885830785,42.813455657492355,42.71151885830785,42.60958205912334
3600.0,144.0,144.0,145.0,145.0,145.0,42.813455657492355,42.71151885830785,42.915392456676855,42.813455657492355,42.50764525993883
3500.0,140.0,140.0,140.0,140.0,141.0,42.60958205912334,42.60958205912334,42.71151885830785,42.813455657492355,42.60958205912334
3400.0,135.0,135.0,136.0,136.0,136.0,42.813455657492355,42.71151885830785,42.60958205912334,42.71151885830785,42.71151885830785
3300.0,131.0,131.0,131.0,131.0,131.0,42.813455657492355,42.71151885830785,42.71151885830785,42.915392456676855,42.71151885830785
3200.0,126.0,126.0,126.0,126.0,126.0,42.71151885830785,42.60958205912334,42.71151885830785,42.71151885830785,42.60958205912334
3100.0,121.0,121.0,121.0,121.0,121.0,42.71151885830785,42.813455657492355,42.60958205912334,42.71151885830785,42.71151885830785
3000.0,115.0,115.0,116.0,116.0,116.0,42.60958205912334,42.813455657492355,42.915392456676855,42.813455657492355,42.71151885830785
2900.0,110.0,110.0,110.0,110.0,110.0,42.71151885830785,42.71151885830785,42.813455657492355,42.60958205912334,42.71151885830785
2800.0,104.0,104.0,105.0,105.0,105.0,42.813455657492355,42.813455657492355,42.60958205912334,42.71151885830785,42.50764525993883
2700.0,99.0,99.0,99.0,99.0,99.0,42.71151885830785,42.60958205912334,42.71151885830785,42.71151885830785,42.60958205912334
2600.0,93.0,93.0,93.0,94.0,94.0,42.71151885830785,42.60958205912334,42.71151885830785,42.71151885830785,42.71151885830785
2500.0,87.0,87.0,87.0,88.0,88.0,42.71151885830785,42.71151885830785,42.71151885830785,42.60958205912334,42.71151885830785
2400.0,82.0,82.0,82.0,82.0,82.0,42.71151885830785,42.813455657492355,42.71151885830785,42.71151885830785,42.71151885830785
2300.0,76.0,76.0,76.0,77.0,77.0,42.71151885830785,42.71151885830785,42.60958205912334,42.71151885830785,42.60958205912334
2200.0,71.0,71.0,71.0,71.0,71.0,42.71151885830785,42.71151885830785,42.60958205912334,42.71151885830785,42.71151885830785
2100.0,65.0,65.0,66.0,66.0,66.0,42.71151885830785,42.60958205912334,42.60958205912334,42.71151885830785,42.60958205912334
2000.0,60.0,60.0,60.0,60.0,61.0,42.60958205912334,42.71151885830785,42.71151885830785,42.71151885830785,42.813455657492355
1900.0,55.0,55.0,55.0,56.0,56.0,42.813455657492355,42.71151885830785,42.813455657492355,42.71151885830785,42.71151885830785
1800.0,50.0,51.0,51.0,51.0,51.0,42.813455657492355,42.71151885830785,42.71151885830785,42.60958205912334,42.71151885830785
1700.0,46.0,46.0,46.0,47.0,47.0,42.813455657492355,42.60958205912334,42.71151885830785,42.60958205912334,42.71151885830785
1600.0,42.0,42.0,42.0,42.0,42.0,42.813455657492355,42.813455657492355,42.71151885830785,42.71151885830785,42.915392456676855
1500.0,38.0,38.0,38.0,39.0,39.0,42.915392456676855,42.71151885830785,42.71151885830785,42.60958205912334,42.60958205912334
1400.0,34.0,35.0,35.0,35.0,35.0,42.813455657492355,42.813455657492355,42.71151885830785,42.60958205912334,42.71151885830785
1300.0,31.0,31.0,31.0,31.0,31.0,42.71151885830785,42.813455657492355,42.813455657492355,42.813455657492355,42.813455657492355
1200.0,28.0,28.0,28.0,28.0,28.0,42.71151885830785,42.813455657492355,42.71151885830785,42.71151885830785,42.71151885830785
1100.0,25.0,25.0,25.0,25.0,25.0,42.71151885830785,42.60958205912334,42.71151885830785,42.71151885830785,42.813455657492355
1000.0,22.0,22.0,22.0,22.0,23.0,42.71151885830785,42.60958205912334,42.813455657492355,42.60958205912334,42.60958205912334
900.0,20.0,20.0,20.0,20.0,20.0,42.60958205912334,42.71151885830785,42.813455657492355,42.60958205912334,42.71151885830785
800.0,17.0,17.0,18.0,18.0,18.0,42.915392456676855,42.60958205912334,42.60958205912334,42.813455657492355,42.71151885830785
700.0,15.0,15.0,15.0,15.0,16.0,42.813455657492355,42.71151885830785,42.71151885830785,42.813455657492355,42.50764525993883
600.0,13.0,13.0,13.0,13.0,14.0,42.71151885830785,42.813455657492355,42.813455657492355,42.71151885830785,42.71151885830785
500.0,11.0,11.0,11.0,11.0,11.0,42.60958205912334,42.60958205912334,42.71151885830785,42.813455657492355,42.60958205912334
400.0,9.0,10.0,10.0,10.0,10.0,42.71151885830785,42.60958205912334,42.813455657492355,42.813455657492355,42.813455657492355
300.0,8.0,8.0,8.0,8.0,8.0,42.813455657492355,42.71151885830785,42.71151885830785,42.915392456676855,42.813455657492355
200.0,6.0,6.0,6.0,6.0,6.0,42.813455657492355,42.813455657492355,42.71151885830785,42.71151885830785,42.813455657492355
100.0,4.0,4.0,4.0,4.0,4.0,42.71151885830785,42.71151885830785,42.915392456676855,42.813455657492355,42.71151885830785
